"correct_backPropagation","correct_emf1st","correct_emf2nd","correct_java1st","correct_java2nd","correct_referenceMapper","factor","iteration","memory_backPropagation","memory_emf1st","memory_emf2nd","memory_fetching","memory_java1st","memory_java2nd","memory_referenceMapper","memory_sqlQuery","memory_syncer","memory_update","memory_update2","query","size_backPropagation","size_mapper","size_model","size_syncer","syncer_type","time_backPropagation","time_emf1st","time_emf2nd","time_fetching","time_java1st","time_java2nd","time_referenceMapper","time_sqlQuery","time_syncer","time_update","time_update2"
"false","false","false","false","false","false","","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0","0","230287","0.0","LAZY","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"true","true","true","true","true","false","","0","262352.0","4.11777848E8","4.12315432E8","7189392.0","3.98653696E8","4.0058404E8","0.0","3.91464304E8","9205864.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","2689799.0","5540301.0","11500.0","4.7571501E7","7599.0","5600.0","0.0","9715000.0","1.05148E7","1020501.0","0.0"
"true","true","true","true","true","false","","1","262232.0","4.21490792E8","4.21490792E8","262176.0","4.13102152E8","4.13102152E8","0.0","4.12839976E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","332600.0","209500.0","4200.0","5846000.0","800.0","1000.0","0.0","2936399.0","2277700.0","70400.0","0.0"
"true","true","true","true","true","false","","2","262232.0","4.30404336E8","4.30404336E8","262672.0","4.22015696E8","4.22015696E8","0.0","4.21753024E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","273300.0","259400.0","5200.0","4931000.0","1000.0","1200.0","0.0","2775499.0","2655300.0","72601.0","0.0"
"true","true","true","true","true","false","","3","0.0","4.395878E8","4.395878E8","262208.0","4.30936984E8","4.30936984E8","0.0","4.30674776E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","313900.0","207201.0","6701.0","5615499.0","799.0","900.0","0.0","2707600.0","2728200.0","84700.0","0.0"
"true","true","true","true","true","false","","4","0.0","4.48501232E8","4.48501232E8","262440.0","4.40112592E8","4.40112592E8","0.0","4.39850152E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","250100.0","168999.0","6500.0","5305001.0","901.0","1599.0","0.0","2644200.0","2540499.0","71300.0","0.0"
"true","true","true","true","true","false","","5","262184.0","4.57676448E8","4.57676448E8","262208.0","4.49287808E8","4.49287808E8","0.0","4.490256E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","289900.0","210100.0","4701.0","5229900.0","800.0","701.0","0.0","7168100.0","2683400.0","85001.0","0.0"
"true","true","true","true","true","false","","6","262232.0","4.66589488E8","4.66589488E8","262216.0","4.58200848E8","4.58200848E8","0.0","4.57938632E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","224600.0","162400.0","4400.0","4690800.0","700.0","900.0","0.0","2575200.0","2427600.0","103299.0","0.0"
"true","true","true","true","true","false","","7","262232.0","4.75503032E8","4.75503032E8","262672.0","4.67114392E8","4.67114392E8","0.0","4.6685172E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","403400.0","143400.0","4600.0","4757000.0","701.0","599.0","0.0","2672499.0","2330400.0","68301.0","0.0"
"true","true","true","true","true","false","","8","0.0","4.84424256E8","4.84686608E8","0.0","4.76035616E8","4.76035616E8","0.0","4.76035616E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","221801.0","174699.0","4800.0","4887900.0","900.0","1100.0","0.0","2455400.0","2618600.0","93000.0","0.0"
"true","true","true","true","true","false","","9","0.0","4.93370208E8","4.93632384E8","0.0","4.84981568E8","4.84981568E8","0.0","4.84981568E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","205301.0","159900.0","3600.0","4332000.0","799.0","700.0","0.0","2637899.0","2314800.0","69500.0","0.0"
"true","true","true","true","true","false","","10","0.0","5.02315984E8","5.0257816E8","0.0","4.93927344E8","4.93927344E8","0.0","4.93927344E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","216000.0","169199.0","4401.0","4506399.0","801.0","699.0","0.0","2480900.0","2654300.0","82501.0","0.0"
"true","true","true","true","true","false","","11","0.0","5.1126176E8","5.11523928E8","0.0","5.0287312E8","5.0287312E8","0.0","5.0287312E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","193700.0","180300.0","3199.0","4032700.0","801.0","600.0","0.0","2255600.0","2254400.0","64900.0","0.0"
"true","true","true","true","true","false","","12","0.0","5.20207528E8","5.20469704E8","0.0","5.11818888E8","5.11818888E8","0.0","5.11818888E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","172700.0","141300.0","4000.0","3563100.0","700.0","600.0","0.0","2086801.0","2650200.0","64000.0","0.0"
"true","true","true","true","true","false","","13","0.0","5.29153304E8","5.2941548E8","0.0","5.20764664E8","5.20764664E8","0.0","5.20764664E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","180300.0","139000.0","3400.0","3782600.0","800.0","900.0","0.0","2734000.0","2260299.0","71400.0","0.0"
"true","true","true","true","true","false","","14","0.0","5.3809908E8","5.38361256E8","0.0","5.2971044E8","5.2971044E8","0.0","5.2971044E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","168900.0","166100.0","3400.0","3344000.0","700.0","700.0","0.0","2130600.0","2661300.0","77601.0","0.0"
"true","true","true","true","true","false","","15","0.0","5.47307E8","5.47307E8","0.0","5.38656216E8","5.38656216E8","0.0","5.38656216E8","8650784.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","698100.0","149101.0","3301.0","4272300.0","800.0","701.0","0.0","2175599.0","2254300.0","71699.0","0.0"
"true","true","true","true","true","false","","16","0.0","5.56220032E8","5.56220032E8","262168.0","5.47831392E8","5.47831392E8","0.0","5.47569224E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","176100.0","178900.0","3100.0","3408700.0","600.0","701.0","0.0","2115401.0","2648799.0","65299.0","0.0"
"true","true","true","true","true","false","","17","0.0","5.65165816E8","5.65165816E8","270352.0","5.56777176E8","5.56777176E8","0.0","5.56506824E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","155501.0","145201.0","14400.0","3344901.0","701.0","800.0","0.0","2199401.0","2251600.0","62700.0","0.0"
"true","true","true","true","true","false","","18","0.0","5.7408704E8","5.7408704E8","262232.0","5.656984E8","5.656984E8","0.0","5.65436168E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","156099.0","127301.0","3500.0","3326600.0","599.0","600.0","0.0","2179499.0","2659300.0","63300.0","0.0"
"true","true","true","true","true","false","","19","262168.0","5.83000064E8","5.83000064E8","262168.0","5.74611424E8","5.74611424E8","0.0","5.74349256E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","169300.0","124000.0","3600.0","3197600.0","701.0","800.0","0.0","2075700.0","2247200.0","67500.0","0.0"
"true","true","true","true","true","false","","20","262176.0","5.9191304E8","5.9191304E8","262168.0","5.835244E8","5.835244E8","0.0","5.83262232E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","160101.0","174801.0","3500.0","2976800.0","601.0","700.0","0.0","2147100.0","2658699.0","62801.0","0.0"
"true","true","true","true","true","false","","21","262352.0","6.00850672E8","6.00850672E8","286816.0","5.92462032E8","5.92462032E8","0.0","5.92175216E8","8388640.0","0.0","0.0","Q1","3","0","0","9.0","LAZY","168401.0","153500.0","2800.0","3590800.0","801.0","701.0","0.0","2353401.0","2253799.0","63700.0","0.0"
