"correct_backPropagation","correct_emf1st","correct_emf2nd","correct_java1st","correct_java2nd","correct_referenceMapper","factor","iteration","memory_backPropagation","memory_emf1st","memory_emf2nd","memory_fetching","memory_java1st","memory_java2nd","memory_referenceMapper","memory_sqlQuery","memory_syncer","memory_update","memory_update2","query","size_backPropagation","size_mapper","size_model","size_syncer","syncer_type","time_backPropagation","time_emf1st","time_emf2nd","time_fetching","time_java1st","time_java2nd","time_referenceMapper","time_sqlQuery","time_syncer","time_update","time_update2"
"false","false","false","false","false","false","","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0","0","727828","0.0","LAZY","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"true","true","true","true","true","false","","0","262184.0","4.36784352E8","4.37311752E8","7296536.0","3.9856056E8","4.00466784E8","0.0","3.91264024E8","3.4365888E7","0.0","0.0","Q1","3","0","0","11.0","LAZY","2412200.0","5097000.0","12300.0","5.19105E7","6200.0","4100.0","0.0","9649100.0","1.73691E7","1023800.0","0.0"
"true","true","true","true","true","false","","1","0.0","4.71677568E8","4.71677568E8","270352.0","4.38123104E8","4.38123104E8","0.0","4.37852752E8","3.3554464E7","0.0","0.0","Q1","3","0","0","11.0","LAZY","246500.0","229100.0","5200.0","5463100.0","1000.0","1400.0","0.0","2636200.0","1.09284E7","78600.0","0.0"
"true","true","true","true","true","false","","2","0.0","5.05756384E8","5.05756384E8","262176.0","4.7220192E8","4.7220192E8","0.0","4.71939744E8","3.3554464E7","0.0","0.0","Q1","3","0","0","11.0","LAZY","245000.0","191900.0","7300.0","5218500.0","900.0","1000.0","0.0","3183400.0","1.0899E7","78700.0","0.0"
"true","true","true","true","true","false","","3","0.0","5.39835384E8","5.39835384E8","262176.0","5.0628092E8","5.0628092E8","0.0","5.06018744E8","3.3554464E7","0.0","0.0","Q1","3","0","0","11.0","LAZY","211800.0","239400.0","12000.0","5020900.0","700.0","700.0","0.0","6859000.0","9801900.0","139600.0","0.0"
"true","true","true","true","true","false","","4","0.0","5.73914224E8","5.73914224E8","262168.0","5.4035976E8","5.4035976E8","0.0","5.40097592E8","3.3554464E7","0.0","0.0","Q1","3","0","0","11.0","LAZY","180500.0","163500.0","4400.0","5016700.0","700.0","800.0","0.0","2866400.0","9578600.0","68500.0","0.0"
"true","true","true","true","true","false","","5","0.0","6.08256824E8","6.08256824E8","262168.0","5.7470236E8","5.7470236E8","0.0","5.74440192E8","3.3554464E7","0.0","0.0","Q1","3","0","0","11.0","LAZY","195300.0","309600.0","4900.0","4548100.0","700.0","700.0","0.0","6280700.0","9447200.0","104100.0","0.0"
"true","true","true","true","true","false","","6","0.0","6.4209804E8","6.42360392E8","0.0","6.08543576E8","6.08543576E8","0.0","6.08543576E8","3.3554464E7","0.0","0.0","Q1","3","0","0","11.0","LAZY","137400.0","159100.0","4100.0","4510000.0","700.0","600.0","0.0","2608200.0","9375500.0","72900.0","0.0"
"true","true","true","true","true","false","","7","262176.0","6.76177216E8","6.76177216E8","262360.0","6.42622752E8","6.42622752E8","0.0","6.42360392E8","3.3554464E7","0.0","0.0","Q1","3","0","0","11.0","LAZY","349600.0","158600.0","4700.0","4388000.0","1000.0","1300.0","0.0","2724600.0","9145000.0","85500.0","0.0"
"true","true","true","true","true","false","","8","0.0","7.10256024E8","7.10256024E8","262168.0","6.7670156E8","6.7670156E8","0.0","6.76439392E8","3.3554464E7","0.0","0.0","Q1","3","0","0","11.0","LAZY","157200.0","166200.0","4500.0","4941400.0","800.0","1200.0","0.0","2991000.0","9309200.0","69500.0","0.0"
"true","true","true","true","true","false","","9","0.0","7.44334912E8","7.44334912E8","262208.0","7.10780448E8","7.10780448E8","0.0","7.1051824E8","3.3554464E7","0.0","0.0","Q1","3","0","0","11.0","LAZY","147300.0","193000.0","3600.0","4295800.0","700.0","600.0","0.0","3044800.0","9582400.0","66900.0","0.0"
"false","true","true","true","true","false","","0","0.0","1.404789088E9","2.380089832E9","2.686523712E9","4.003062272E9","4.572792704E9","0.0","7.4513808E8","7.51738816E8","0.0","0.0","Q2","0","0","0","2299130.0","LAZY","0.0","4.7925068E9","7.73691E8","1.17179352E10","7.743932E8","7.473431E8","0.0","1.7118452E9","1.5425389E9","0.0","0.0"
"false","true","true","true","true","false","","1","0.0","2.349626952E9","3.32499232E9","3.407694472E9","6.357905976E9","6.92768596E9","0.0","2.380352176E9","7.51719448E8","0.0","0.0","Q2","0","0","0","2299130.0","LAZY","0.0","4.6013147E9","8.647911E8","1.03890031E10","6.498968E8","6.413082E8","0.0","6.487531E8","1.1201237E9","0.0","0.0"
"false","true","true","true","true","false","","2","0.0","3.265594504E9","4.240862112E9","3.405717208E9","7.30075132E9","7.870716664E9","0.0","3.325254528E9","-6.727451416E9","0.0","0.0","Q2","0","0","0","2299130.0","LAZY","0.0","3.4550546E9","9.413112E8","1.03210502E10","6.534121E8","6.456697E8","0.0","6.528789E8","1.2781109E9","0.0","0.0"
