"correct_backPropagation","correct_emf1st","correct_emf2nd","correct_java1st","correct_java2nd","correct_referenceMapper","factor","iteration","memory_backPropagation","memory_emf1st","memory_emf2nd","memory_fetching","memory_java1st","memory_java2nd","memory_referenceMapper","memory_sqlQuery","memory_syncer","memory_update","memory_update2","query","size_backPropagation","size_mapper","size_model","size_syncer","syncer_type","time_backPropagation","time_emf1st","time_emf2nd","time_fetching","time_java1st","time_java2nd","time_referenceMapper","time_sqlQuery","time_syncer","time_update","time_update2"
"false","false","false","false","false","false","","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0","0","133394","0.0","LAZY","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"false","false","false","false","false","true","","0","0.0","0.0","0.0","6.39258296E8","0.0","0.0","7.2577808E7","3.91144576E8","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","3.3956462E9","0.0","0.0","3.628851E8","5.413495E8","0.0","0.0","0.0"
"false","false","false","false","false","true","","1","0.0","0.0","0.0","6.31566736E8","0.0","0.0","5.5339496E7","1.119750816E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","3.0302052E9","0.0","0.0","1.591808E8","5.332154E8","0.0","0.0","0.0"
"false","false","false","false","false","true","","2","0.0","0.0","0.0","6.31376624E8","0.0","0.0","5.4105736E7","1.818855536E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","3.0847515E9","0.0","0.0","1.373864E8","5.171342E8","0.0","0.0","0.0"
"false","false","false","false","false","true","","3","0.0","0.0","0.0","6.31389856E8","0.0","0.0","5.4105736E7","2.51505096E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","3.0188598E9","0.0","0.0","1.597278E8","4.992836E8","0.0","0.0","0.0"
"false","false","false","false","false","true","","4","0.0","0.0","0.0","6.31346048E8","0.0","0.0","5.4105488E7","3.211271456E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","3.0790677E9","0.0","0.0","1.544766E8","4.741101E8","0.0","0.0","0.0"
"false","false","false","false","false","true","","5","0.0","0.0","0.0","6.31407192E8","0.0","0.0","5.4106576E7","3.907669056E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","3.0441517E9","0.0","0.0","1.355592E8","4.75898E8","0.0","0.0","0.0"
"false","false","false","false","false","true","","6","0.0","0.0","0.0","6.31314816E8","0.0","0.0","5.4145016E7","4.603908064E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2.991436E9","0.0","0.0","1.479009E8","4.806404E8","0.0","0.0","0.0"
"false","false","false","false","false","true","","7","0.0","0.0","0.0","6.31254928E8","0.0","0.0","5.4105664E7","5.300153552E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2.990169E9","0.0","0.0","1.484976E8","4.903714E8","0.0","0.0","0.0"
"false","false","false","false","false","true","","8","0.0","0.0","0.0","6.31342368E8","0.0","0.0","5.4105488E7","5.99622232E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","3.0149503E9","0.0","0.0","1.424281E8","4.921351E8","0.0","0.0","0.0"
"false","false","false","false","false","true","","9","0.0","0.0","0.0","-6.33740888E9","0.0","0.0","5.4073056E7","6.692386968E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2.780031E9","0.0","0.0","9.70775E7","4.808279E8","0.0","0.0","0.0"
"false","false","false","false","false","true","","10","0.0","0.0","0.0","6.31306248E8","0.0","0.0","5.4145024E7","4.19776136E8","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2.8260303E9","0.0","0.0","1.328432E8","5.082525E8","0.0","0.0","0.0"
"false","false","false","false","false","true","","11","0.0","0.0","0.0","6.31232888E8","0.0","0.0","5.4145016E7","1.116022936E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2.8493086E9","0.0","0.0","1.437601E8","4.700705E8","0.0","0.0","0.0"
"false","false","false","false","false","true","","12","0.0","0.0","0.0","6.31254928E8","0.0","0.0","5.4105664E7","1.812186504E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2.8723883E9","0.0","0.0","1.2174E8","4.851767E8","0.0","0.0","0.0"
"false","false","false","false","false","true","","13","0.0","0.0","0.0","6.31342368E8","0.0","0.0","5.4105488E7","2.508255304E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2.8273761E9","0.0","0.0","1.454123E8","5.006281E8","0.0","0.0","0.0"
"false","false","false","false","false","true","","14","0.0","0.0","0.0","6.3134636E8","0.0","0.0","5.410568E7","3.204411776E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2.7983094E9","0.0","0.0","1.201074E8","4.664219E8","0.0","0.0","0.0"
"false","false","false","false","false","true","","15","0.0","0.0","0.0","6.31343328E8","0.0","0.0","5.4105488E7","3.900588816E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2.7823768E9","0.0","0.0","1.310507E8","4.835166E8","0.0","0.0","0.0"
"false","false","false","false","false","true","","16","0.0","0.0","0.0","6.31307792E8","0.0","0.0","5.4145016E7","4.596754432E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2.8299232E9","0.0","0.0","1.221339E8","4.875669E8","0.0","0.0","0.0"
"false","false","false","false","false","true","","17","0.0","0.0","0.0","6.31254928E8","0.0","0.0","5.4105664E7","5.292992912E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2.8175411E9","0.0","0.0","1.241816E8","4.798637E8","0.0","0.0","0.0"
"false","false","false","false","false","true","","18","0.0","0.0","0.0","6.31342368E8","0.0","0.0","5.4105488E7","5.989061704E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2.7920536E9","0.0","0.0","1.231165E8","4.673348E8","0.0","0.0","0.0"
"false","false","false","false","false","true","","19","0.0","0.0","0.0","6.31307792E8","0.0","0.0","5.4145016E7","6.685226352E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2.7878504E9","0.0","0.0","1.288836E8","4.846753E8","0.0","0.0","0.0"
