"correct_backPropagation","correct_emf1st","correct_emf2nd","correct_java1st","correct_java2nd","correct_referenceMapper","factor","iteration","memory_backPropagation","memory_emf1st","memory_emf2nd","memory_fetching","memory_java1st","memory_java2nd","memory_referenceMapper","memory_sqlQuery","memory_syncer","memory_update","memory_update2","query","size_backPropagation","size_mapper","size_model","size_syncer","syncer_type","time_backPropagation","time_emf1st","time_emf2nd","time_fetching","time_java1st","time_java2nd","time_referenceMapper","time_sqlQuery","time_syncer","time_update","time_update2"
"false","false","false","false","false","false","","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0","0","727828","0.0","LAZY","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"false","false","false","false","false","true","","0","0.0","0.0","0.0","4.69635396E9","0.0","0.0","4.76346032E8","3.96816048E8","0.0","0.0","0.0","REFERENCE_MAPPER","0","2527000","0","0.0","LAZY","0.0","0.0","0.0","2.57674583E10","0.0","0.0","1.6720508E9","4.2973592E9","0.0","0.0","0.0"
"false","false","false","false","false","true","","1","0.0","0.0","0.0","-1.485444304E9","0.0","0.0","4.76870448E8","5.674844304E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","2527000","0","0.0","LAZY","0.0","0.0","0.0","2.42708496E10","0.0","0.0","1.3462111E9","4.1457925E9","0.0","0.0","0.0"
"false","false","false","false","false","true","","2","0.0","0.0","0.0","-1.999347392E9","0.0","0.0","4.54787376E8","4.773880224E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","2527000","0","0.0","LAZY","0.0","0.0","0.0","2.42431748E10","0.0","0.0","1.039091E9","4.149955E9","0.0","0.0","0.0"
"false","false","false","false","false","true","","3","0.0","0.0","0.0","4.688070448E9","0.0","0.0","4.547726E8","3.318465736E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","2527000","0","0.0","LAZY","0.0","0.0","0.0","2.44582007E10","0.0","0.0","1.2306768E9","4.1323505E9","0.0","0.0","0.0"
"false","false","false","false","false","true","","4","0.0","0.0","0.0","-3.855761472E9","0.0","0.0","4.5485344E8","8.550678656E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","2527000","0","0.0","LAZY","0.0","0.0","0.0","2.43621083E10","0.0","0.0","1.2223882E9","4.0550858E9","0.0","0.0","0.0"
"false","false","false","false","false","true","","5","0.0","0.0","0.0","-1.607254696E9","0.0","0.0","4.54849216E8","5.23935412E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","2527000","0","0.0","LAZY","0.0","0.0","0.0","2.39126265E10","0.0","0.0","1.02945E9","4.0754696E9","0.0","0.0","0.0"
"false","false","false","false","false","true","","6","0.0","0.0","0.0","-1.989516952E9","0.0","0.0","4.54625608E8","4.176203544E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","2527000","0","0.0","LAZY","0.0","0.0","0.0","2.60328827E10","0.0","0.0","9.821449E8","4.1001057E9","0.0","0.0","0.0"
"false","false","false","false","false","true","","7","0.0","0.0","0.0","4.688037984E9","0.0","0.0","4.5482844E8","2.730616816E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","2527000","0","0.0","LAZY","0.0","0.0","0.0","2.41193385E10","0.0","0.0","1.2266634E9","4.2375979E9","0.0","0.0","0.0"
"false","false","false","false","false","true","","8","0.0","0.0","0.0","-1.510292888E9","0.0","0.0","4.54787376E8","7.962787848E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","2527000","0","0.0","LAZY","0.0","0.0","0.0","2.39816401E10","0.0","0.0","1.1311674E9","4.0771113E9","0.0","0.0","0.0"
"false","false","false","false","false","true","","9","0.0","0.0","0.0","-3.681092632E9","0.0","0.0","4.54825896E8","6.996427824E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","2527000","0","0.0","LAZY","0.0","0.0","0.0","2.40163675E10","0.0","0.0","1.0173522E9","4.1259432E9","0.0","0.0","0.0"
