"correct_backPropagation","correct_emf1st","correct_emf2nd","correct_java1st","correct_java2nd","correct_referenceMapper","factor","iteration","memory_backPropagation","memory_emf1st","memory_emf2nd","memory_fetching","memory_java1st","memory_java2nd","memory_referenceMapper","memory_sqlQuery","memory_syncer","memory_update","memory_update2","query","size_backPropagation","size_mapper","size_model","size_syncer","syncer_type","time_backPropagation","time_emf1st","time_emf2nd","time_fetching","time_java1st","time_java2nd","time_referenceMapper","time_sqlQuery","time_syncer","time_update","time_update2"
"false","false","false","false","false","false","","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0","0","84903","0.0","LAZY","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"true","true","true","true","true","false","","0","262352.0","4.05081984E8","4.05606528E8","7302240.0","3.96206872E8","3.98128632E8","0.0","3.88904632E8","4913208.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","2615000.0","4739900.0","10000.0","5.17052E7","6400.0","4500.0","0.0","1.14236E7","8155300.0","955000.0","0.0"
"true","true","true","true","true","false","","1","262352.0","4.10604296E8","4.10604296E8","278816.0","4.0640996E8","4.0640996E8","0.0","4.06131144E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","357700.0","119700.0","5200.0","3852900.0","800.0","700.0","0.0","2810600.0","1161000.0","69800.0","0.0"
"true","true","true","true","true","false","","2","262352.0","4.15339552E8","4.15339552E8","278568.0","4.11145216E8","4.11145216E8","0.0","4.10866648E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","303300.0","137700.0","4500.0","3387000.0","700.0","800.0","0.0","2301500.0","1330400.0","61500.0","0.0"
"true","true","true","true","true","false","","3","262352.0","4.20058488E8","4.20058488E8","262248.0","4.15864152E8","4.15864152E8","0.0","4.15601904E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","256100.0","136100.0","3900.0","3892600.0","800.0","700.0","0.0","2691500.0","1264200.0","58600.0","0.0"
"true","true","true","true","true","false","","4","262184.0","4.24793744E8","4.24793744E8","278568.0","4.20599408E8","4.20599408E8","0.0","4.2032084E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","611700.0","160600.0","4600.0","3720200.0","800.0","700.0","0.0","2199600.0","1151700.0","75400.0","0.0"
"true","true","true","true","true","false","","5","262176.0","4.29774672E8","4.29774672E8","262216.0","4.25580336E8","4.25580336E8","0.0","4.2531812E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","274800.0","118500.0","4400.0","3979700.0","700.0","700.0","0.0","5932600.0","1229100.0","79000.0","0.0"
"true","true","true","true","true","false","","6","0.0","4.3449336E8","4.3449336E8","0.0","4.30299024E8","4.30299024E8","0.0","4.30299024E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","219700.0","118300.0","4400.0","4127400.0","800.0","800.0","0.0","2876900.0","1335400.0","67300.0","0.0"
"true","true","true","true","true","false","","7","0.0","4.39228432E8","4.39491392E8","0.0","4.35034096E8","4.35034096E8","0.0","4.35034096E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","325000.0","151900.0","8800.0","4301200.0","800.0","800.0","0.0","2510800.0","1147800.0","81800.0","0.0"
"true","true","true","true","true","false","","8","0.0","4.44210264E8","4.44210264E8","0.0","4.3975376E8","4.40015928E8","0.0","4.3975376E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","203700.0","131900.0","4200.0","4429600.0","900.0","600.0","0.0","2429300.0","1180300.0","61500.0","0.0"
"true","true","true","true","true","false","","9","0.0","4.4892912E8","4.4892912E8","262168.0","4.44734784E8","4.44734784E8","0.0","4.44472616E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","229100.0","134900.0","5200.0","3976700.0","1200.0","2200.0","0.0","2144100.0","1435800.0","92600.0","0.0"
"true","true","true","true","true","false","","10","0.0","4.53647984E8","4.53647984E8","262176.0","4.49453648E8","4.49453648E8","0.0","4.49191472E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","211400.0","123400.0","4200.0","4072900.0","700.0","700.0","0.0","2293500.0","1200200.0","70800.0","0.0"
"true","true","true","true","true","false","","11","0.0","4.58366872E8","4.58366872E8","262200.0","4.54172536E8","4.54172536E8","0.0","4.53910336E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","209000.0","151900.0","4900.0","4098300.0","800.0","700.0","0.0","2054800.0","1148200.0","78300.0","0.0"
"true","true","true","true","true","false","","12","0.0","4.63085736E8","4.63085736E8","262176.0","4.588914E8","4.588914E8","0.0","4.58629224E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","192900.0","113700.0","3800.0","3555400.0","600.0","600.0","0.0","2271100.0","1215800.0","63000.0","0.0"
"true","true","true","true","true","false","","13","0.0","4.67804456E8","4.67804456E8","262176.0","4.6361012E8","4.6361012E8","0.0","4.63347944E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","181400.0","149700.0","4100.0","3239200.0","800.0","700.0","0.0","2045100.0","1443900.0","72400.0","0.0"
"true","true","true","true","true","false","","14","0.0","4.72523328E8","4.72523328E8","262184.0","4.68328992E8","4.68328992E8","0.0","4.68066808E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","173100.0","92600.0","4000.0","3116600.0","600.0","600.0","0.0","2249200.0","1151400.0","66600.0","0.0"
"true","true","true","true","true","false","","15","0.0","4.77258592E8","4.77258592E8","278560.0","4.73064256E8","4.73064256E8","0.0","4.72785696E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","700100.0","115300.0","4500.0","4089400.0","600.0","400.0","0.0","2125100.0","1141000.0","59000.0","0.0"
"true","true","true","true","true","false","","16","0.0","4.81977456E8","4.81977456E8","262360.0","4.7778312E8","4.7778312E8","0.0","4.7752076E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","203000.0","106200.0","4200.0","3193700.0","600.0","400.0","0.0","2034200.0","1296200.0","57600.0","0.0"
"true","true","true","true","true","false","","17","0.0","4.86696216E8","4.86696216E8","262208.0","4.8250188E8","4.8250188E8","0.0","4.82239672E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","187800.0","104300.0","3800.0","3088100.0","700.0","600.0","0.0","1979800.0","1254600.0","59900.0","0.0"
"true","true","true","true","true","false","","18","262176.0","4.91414936E8","4.91414936E8","262168.0","4.872206E8","4.872206E8","0.0","4.86958432E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","156700.0","117000.0","3700.0","3015100.0","600.0","500.0","0.0","2030400.0","1187100.0","64500.0","0.0"
"true","true","true","true","true","false","","19","262168.0","4.961338E8","4.961338E8","262352.0","4.91939464E8","4.91939464E8","0.0","4.91677112E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","181700.0","96200.0","2900.0","3040100.0","600.0","400.0","0.0","2011500.0","1180100.0","58300.0","0.0"
"true","true","true","true","true","false","","20","262184.0","5.00852648E8","5.00852648E8","262344.0","4.96658312E8","4.96658312E8","0.0","4.96395968E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","175300.0","96000.0","2800.0","3018800.0","600.0","500.0","0.0","2069000.0","1438000.0","57200.0","0.0"
"true","true","true","true","true","false","","21","262232.0","5.0557152E8","5.0557152E8","262352.0","5.01377184E8","5.01377184E8","0.0","5.01114832E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","158500.0","125200.0","3300.0","3279200.0","700.0","500.0","0.0","1904200.0","1182400.0","60200.0","0.0"
"true","true","true","true","true","false","","22","262232.0","5.10290456E8","5.10290456E8","262368.0","5.0609612E8","5.0609612E8","0.0","5.05833752E8","4194336.0","0.0","0.0","Q1","3","0","0","5.0","LAZY","160400.0","134300.0","3400.0","3188600.0","700.0","400.0","0.0","1933600.0","1129700.0","64700.0","0.0"
