"correct_backPropagation","correct_emf1st","correct_emf2nd","correct_java1st","correct_java2nd","correct_referenceMapper","factor","iteration","memory_backPropagation","memory_emf1st","memory_emf2nd","memory_fetching","memory_java1st","memory_java2nd","memory_referenceMapper","memory_sqlQuery","memory_syncer","memory_update","memory_update2","query","size_backPropagation","size_mapper","size_model","size_syncer","syncer_type","time_backPropagation","time_emf1st","time_emf2nd","time_fetching","time_java1st","time_java2nd","time_referenceMapper","time_sqlQuery","time_syncer","time_update","time_update2"
"false","false","false","false","false","false","","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0","0","2438085","0.0","LAZY","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"true","true","true","true","true","false","","0","262160.0","5.36391816E8","5.36659784E8","7428632.0","3.97257568E8","3.99174008E8","0.0","3.89828936E8","1.34928344E8","0.0","0.0","Q1","3","0","0","61.0","LAZY","2476500.0","5423600.0","9400.0","6.44924E7","6100.0","4700.0","0.0","1.02206E7","4.52857E7","965800.0","0.0"
"true","true","true","true","true","false","","1","262168.0","6.7218908E8","6.7218908E8","262344.0","5.37709144E8","5.37709144E8","0.0","5.374468E8","1.3421776E8","0.0","0.0","Q1","3","0","0","61.0","LAZY","268000.0","536900.0","5000.0","1.07388E7","800.0","800.0","0.0","2610300.0","3.88086E7","65100.0","0.0"
"true","true","true","true","true","false","","2","262352.0","8.0719352E8","8.0719352E8","262344.0","6.72713592E8","6.7297576E8","0.0","6.72451248E8","1.3421776E8","0.0","0.0","Q1","3","0","0","61.0","LAZY","257200.0","476700.0","5600.0","8010700.0","800.0","1000.0","0.0","2546600.0","3.68812E7","76400.0","0.0"
"true","true","true","true","true","false","","3","262168.0","9.42198208E8","9.42198208E8","524576.0","8.07980448E8","8.07980448E8","0.0","8.07455872E8","1.3421776E8","0.0","0.0","Q1","3","0","0","61.0","LAZY","251300.0","566100.0","4000.0","7766200.0","900.0","1000.0","0.0","2636300.0","3.69957E7","95100.0","0.0"
"true","true","true","true","true","false","","4","262168.0","1.077218856E9","1.077218856E9","540720.0","9.43001096E8","9.43001096E8","0.0","9.42460376E8","1.3421776E8","0.0","0.0","Q1","3","0","0","61.0","LAZY","251800.0","426800.0","4900.0","7566800.0","700.0","800.0","0.0","2770900.0","3.64286E7","77700.0","0.0"
"true","true","true","true","true","false","","5","0.0","1.21249352E9","1.21249352E9","262176.0","1.07827576E9","1.07827576E9","0.0","1.078013584E9","1.3421776E8","0.0","0.0","Q1","3","0","0","61.0","LAZY","201200.0","425100.0","4300.0","7192100.0","1000.0","1000.0","0.0","5599300.0","3.64632E7","65800.0","0.0"
"true","true","true","true","true","false","","6","0.0","1.347522384E9","1.347522384E9","262168.0","1.213304624E9","1.213304624E9","0.0","1.213042456E9","1.3421776E8","0.0","0.0","Q1","3","0","0","61.0","LAZY","236100.0","340500.0","3400.0","6148200.0","700.0","900.0","0.0","2516000.0","3.65656E7","67400.0","0.0"
"true","true","true","true","true","false","","7","0.0","1.48255944E9","1.48255944E9","262168.0","1.34834168E9","1.34834168E9","0.0","1.348079512E9","1.3421776E8","0.0","0.0","Q1","3","0","0","61.0","LAZY","422500.0","395900.0","4200.0","5778400.0","600.0","900.0","0.0","2433200.0","3.68866E7","66400.0","0.0"
"true","true","true","true","true","false","","8","0.0","1.617581136E9","1.617581136E9","262168.0","1.483363376E9","1.483363376E9","0.0","1.483101208E9","1.3421776E8","0.0","0.0","Q1","3","0","0","61.0","LAZY","230900.0","366900.0","4300.0","5477300.0","800.0","900.0","0.0","2741700.0","3.64915E7","103100.0","0.0"
