"correct_backPropagation","correct_emf1st","correct_emf2nd","correct_java1st","correct_java2nd","correct_referenceMapper","factor","iteration","memory_backPropagation","memory_emf1st","memory_emf2nd","memory_fetching","memory_java1st","memory_java2nd","memory_referenceMapper","memory_sqlQuery","memory_syncer","memory_update","memory_update2","query","size_backPropagation","size_mapper","size_model","size_syncer","syncer_type","time_backPropagation","time_emf1st","time_emf2nd","time_fetching","time_java1st","time_java2nd","time_referenceMapper","time_sqlQuery","time_syncer","time_update","time_update2"
"false","false","false","false","false","false","","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0","0","1392397","0.0","LAZY","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"true","true","true","true","true","false","","0","262208.0","4.71726056E8","4.72257592E8","7066640.0","3.99906544E8","4.01830432E8","0.0","3.92839904E8","6.780432E7","0.0","0.0","Q1","3","0","0","15.0","LAZY","2305900.0","5437600.0","27200.0","5.42935E7","5200.0","5300.0","0.0","1.0246E7","2.83328E7","918600.0","0.0"
"true","true","true","true","true","false","","1","0.0","5.40194024E8","5.40194024E8","278560.0","4.73085128E8","4.73085128E8","0.0","4.72806568E8","6.7108896E7","0.0","0.0","Q1","3","0","0","15.0","LAZY","277500.0","272900.0","5400.0","5740700.0","800.0","1200.0","0.0","2484200.0","2.00992E7","315400.0","0.0"
"true","true","true","true","true","false","","2","0.0","6.0783544E8","6.0783544E8","270352.0","5.40726544E8","5.40726544E8","0.0","5.40456192E8","6.7108896E7","0.0","0.0","Q1","3","0","0","15.0","LAZY","238400.0","252500.0","6500.0","5892000.0","900.0","1400.0","0.0","2476300.0","2.00375E7","65100.0","0.0"
"true","true","true","true","true","false","","3","0.0","6.75493256E8","6.75493256E8","270352.0","6.0838436E8","6.0838436E8","0.0","6.08114008E8","6.7108896E7","0.0","0.0","Q1","3","0","0","15.0","LAZY","212800.0","236600.0","4800.0","5375200.0","1000.0","800.0","0.0","2516400.0","1.92279E7","70100.0","0.0"
"true","true","true","true","true","false","","4","0.0","7.43126568E8","7.43126568E8","262208.0","6.76017672E8","6.76017672E8","0.0","6.75755464E8","6.7108896E7","0.0","0.0","Q1","3","0","0","15.0","LAZY","222300.0","223900.0","4600.0","4769900.0","1000.0","800.0","0.0","2357300.0","1.88976E7","85600.0","0.0"
"true","true","true","true","true","false","","5","0.0","8.11024256E8","8.11024256E8","262200.0","7.4391536E8","7.4391536E8","0.0","7.4365316E8","6.7108896E7","0.0","0.0","Q1","3","0","0","15.0","LAZY","198700.0","211700.0","4100.0","4946700.0","700.0","700.0","0.0","6438600.0","1.98148E7","71400.0","0.0"
"true","true","true","true","true","false","","6","0.0","8.78682256E8","8.78682256E8","270352.0","8.1157336E8","8.1157336E8","0.0","8.11303008E8","6.7108896E7","0.0","0.0","Q1","3","0","0","15.0","LAZY","192000.0","200900.0","4900.0","4559200.0","700.0","800.0","0.0","2510500.0","1.92693E7","67200.0","0.0"
"true","true","true","true","true","false","","7","0.0","9.46323816E8","9.46323816E8","270456.0","8.7921492E8","8.7921492E8","0.0","8.78944464E8","6.7108896E7","0.0","0.0","Q1","3","0","0","15.0","LAZY","402600.0","213100.0","3700.0","4703800.0","900.0","800.0","0.0","2511800.0","1.92397E7","78000.0","0.0"
"true","true","true","true","true","false","","8","0.0","1.013957496E9","1.013957496E9","262424.0","9.468486E8","9.468486E8","0.0","9.46586176E8","6.7108896E7","0.0","0.0","Q1","3","0","0","15.0","LAZY","176200.0","243200.0","4600.0","4173600.0","800.0","600.0","0.0","2324800.0","1.9297E7","73300.0","0.0"
"true","true","true","true","true","false","","9","0.0","1.08159092E9","1.08159092E9","262176.0","1.014482024E9","1.014482024E9","0.0","1.014219848E9","6.7108896E7","0.0","0.0","Q1","3","0","0","15.0","LAZY","191300.0","212600.0","4400.0","4389800.0","700.0","700.0","0.0","2601100.0","1.90684E7","69100.0","0.0"
"false","true","true","true","true","false","","0","0.0","2.856477288E9","4.85526264E9","5.748623968E9","2.083719576E9","3.270719832E9","0.0","1.082377784E9","1.508720784E9","0.0","0.0","Q2","0","0","0","4601328.0","LAZY","0.0","1.79947794E10","1.7155078E9","2.33696315E10","6.9920486E9","1.125397E9","0.0","3.669287E9","2.2104183E9","0.0","0.0"
"false","true","true","true","true","false","","1","0.0","5.982708744E9","7.98162848E9","1.886035688E9","7.928567568E9","9.115538968E9","0.0","4.85526264E9","1.508421536E9","0.0","0.0","Q2","0","0","0","4601328.0","LAZY","0.0","1.22441483E10","1.924238E9","2.6385294E10","1.2306658E9","1.2086502E9","0.0","1.4352364E9","2.2265801E9","0.0","0.0"
"false","true","true","true","true","false","","2","0.0","3.04541528E9","5.044323024E9","5.12996656E8","9.681619376E9","4.314822856E9","0.0","7.98162848E9","1.508256448E9","0.0","0.0","Q2","0","0","0","4601328.0","LAZY","0.0","1.36049373E10","1.7545393E9","2.39187622E10","1.3748596E9","6.452039E9","0.0","1.4037157E9","2.1345381E9","0.0","0.0"
"false","true","true","true","true","false","","3","0.0","8.904302208E9","2.681476424E9","9.93206032E8","7.2246208E9","8.411886416E9","0.0","5.044323024E9","-3.806261264E9","0.0","0.0","Q2","0","0","0","4601328.0","LAZY","0.0","7.0993032E9","6.4665059E9","2.39461308E10","1.1776045E9","1.1660059E9","0.0","1.4546325E9","2.9918403E9","0.0","0.0"
"false","true","true","true","true","false","","4","0.0","6.265207472E9","8.263863072E9","3.847879392E9","7.716642824E9","4.173353608E9","0.0","2.681738784E9","1.5082322E9","0.0","0.0","Q2","0","0","0","4601328.0","LAZY","0.0","7.7680953E9","1.7938998E9","1.99316736E10","1.2194448E9","1.3273696E9","0.0","1.3200009E9","2.1733564E9","0.0","0.0"
"false","true","true","true","true","false","","5","0.0","2.61853924E9","4.617513992E9","-2.677046512E9","6.774073624E9","5.174336736E9","0.0","8.264125288E9","1.508383144E9","0.0","0.0","Q2","0","0","0","4601328.0","LAZY","0.0","1.0455788E10","1.8282504E9","2.48700358E10","1.1415655E9","1.5463814E9","0.0","1.3452987E9","2.095311E9","0.0","0.0"
"false","true","true","true","true","false","","6","0.0","3.321295112E9","5.320213136E9","1.590510192E9","3.967716744E9","5.154653944E9","0.0","4.617513992E9","1.508195144E9","0.0","0.0","Q2","0","0","0","4601328.0","LAZY","0.0","1.01911957E10","1.9256677E9","2.33591419E10","4.2362076E9","1.1611112E9","0.0","1.3737477E9","2.1674288E9","0.0","0.0"
"false","true","true","true","true","false","","7","0.0","6.5598716E9","8.558664808E9","-6.79209816E8","5.827998672E9","7.015264288E9","0.0","5.320213136E9","-1.91603004E9","0.0","0.0","Q2","0","0","0","4601328.0","LAZY","0.0","7.5906868E9","1.831106E9","2.37096131E10","1.0956946E9","1.1054384E9","0.0","1.3762952E9","2.3865768E9","0.0","0.0"
"false","true","true","true","true","false","","8","0.0","6.28392156E9","8.282669192E9","-2.442888184E9","4.778909056E9","5.965845776E9","0.0","8.558664808E9","1.508458256E9","0.0","0.0","Q2","0","0","0","4601328.0","LAZY","0.0","7.8837434E9","1.8173774E9","2.57021427E10","1.3215829E9","1.1497675E9","0.0","1.3513489E9","2.1922105E9","0.0","0.0"
