"correct_backPropagation","correct_emf1st","correct_emf2nd","correct_java1st","correct_java2nd","correct_referenceMapper","factor","iteration","memory_backPropagation","memory_emf1st","memory_emf2nd","memory_fetching","memory_java1st","memory_java2nd","memory_referenceMapper","memory_sqlQuery","memory_syncer","memory_update","memory_update2","query","size_backPropagation","size_mapper","size_model","size_syncer","syncer_type","time_backPropagation","time_emf1st","time_emf2nd","time_fetching","time_java1st","time_java2nd","time_referenceMapper","time_sqlQuery","time_syncer","time_update","time_update2"
"false","false","false","false","false","false","","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0","0","2438085","0.0","LAZY","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"false","false","false","false","false","true","","0","0.0","0.0","0.0","1.0212697272E10","0.0","0.0","-7.1693202E9","4.19239432E8","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","1.025555925E11","0.0","0.0","1.11073685E10","6.51375075E10","0.0","0.0","0.0"
"false","false","false","false","false","true","","1","0.0","0.0","0.0","6.060082264E9","0.0","0.0","1.698564784E9","3.820933384E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","9.55080106E10","0.0","0.0","4.7193866E9","6.62598207E10","0.0","0.0","0.0"
"false","false","false","false","false","true","","2","0.0","0.0","0.0","-2.358155128E9","0.0","0.0","1.677473184E9","1.1935865216E10","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","1.029307249E11","0.0","0.0","4.4458884E9","6.54912594E10","0.0","0.0","0.0"
"false","false","false","false","false","true","","3","0.0","0.0","0.0","-3.412251848E9","0.0","0.0","1.677473208E9","1.1591565504E10","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","1.041451889E11","0.0","0.0","4.417891E9","6.517901E10","0.0","0.0","0.0"
"false","false","false","false","false","true","","4","0.0","0.0","0.0","-2.002584712E9","0.0","0.0","-7.59629688E8","1.0193168992E10","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","9.46495301E10","0.0","0.0","4.743071E9","6.50613374E10","0.0","0.0","0.0"
"false","false","false","false","false","true","","5","0.0","0.0","0.0","4.41181152E8","0.0","0.0","-5.29036196E9","7.775484808E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","9.26613797E10","0.0","0.0","8.7713994E9","6.49675616E10","0.0","0.0","0.0"
"false","false","false","false","false","true","","6","0.0","0.0","0.0","4.920168496E9","0.0","0.0","-5.286993272E9","3.262628456E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","9.17551474E10","0.0","0.0","8.7511163E9","6.54752998E10","0.0","0.0","0.0"
"false","false","false","false","false","true","","7","0.0","0.0","0.0","4.932847504E9","0.0","0.0","-5.28860896E9","3.232237544E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","9.3071293999E10","0.0","0.0","8.8770166E9","6.54924639E10","0.0","0.0","0.0"
"false","false","false","false","false","true","","8","0.0","0.0","0.0","4.907933048E9","0.0","0.0","1.677472232E9","3.212641688E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","9.2992434199E10","0.0","0.0","4.421341999E9","6.53628006E10","0.0","0.0","0.0"
"false","false","false","false","false","true","","9","0.0","0.0","0.0","4.792229008E9","0.0","0.0","1.677465792E9","3.186100472E9","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","9.50324231E10","0.0","0.0","4.392369699E9","6.5291263699E10","0.0","0.0","0.0"
