"correct_backPropagation","correct_emf1st","correct_emf2nd","correct_java1st","correct_java2nd","correct_referenceMapper","factor","iteration","memory_backPropagation","memory_emf1st","memory_emf2nd","memory_fetching","memory_java1st","memory_java2nd","memory_referenceMapper","memory_sqlQuery","memory_syncer","memory_update","memory_update2","query","size_backPropagation","size_mapper","size_model","size_syncer","syncer_type","time_backPropagation","time_emf1st","time_emf2nd","time_fetching","time_java1st","time_java2nd","time_referenceMapper","time_sqlQuery","time_syncer","time_update","time_update2"
"false","false","false","false","false","false","","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0","0","60437","0.0","LAZY","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"true","true","true","true","true","false","","0","262320.0","4.045076E8","4.05043112E8","7369328.0","3.97820648E8","3.99665296E8","0.0","3.9045132E8","2807984.0","0.0","0.0","Q1","3","0","0","13.0","LAZY","2880100.0","5936700.0","13200.0","5.85942E7","6100.0","4500.0","0.0","1.14552E7","8934000.0","1111100.0","0.0"
"true","true","true","true","true","false","","1","262168.0","4.07927464E8","4.07927464E8","262176.0","4.0583028E8","4.0583028E8","0.0","4.05568104E8","2097184.0","0.0","0.0","Q1","3","0","0","13.0","LAZY","327400.0","235800.0","4900.0","5989600.0","900.0","1000.0","0.0","2677400.0","654900.0","71400.0","0.0"
"true","true","true","true","true","false","","2","0.0","4.10550336E8","4.10812688E8","263520.0","4.08453152E8","4.08453152E8","0.0","4.08189632E8","2097184.0","0.0","0.0","Q1","3","0","0","13.0","LAZY","303100.0","217700.0","6300.0","6194100.0","1100.0","1000.0","0.0","2779000.0","633100.0","133300.0","0.0"
"true","true","true","true","true","false","","3","0.0","4.13434408E8","4.13434408E8","262168.0","4.11337224E8","4.11337224E8","0.0","4.11075056E8","2097184.0","0.0","0.0","Q1","3","0","0","13.0","LAZY","232700.0","193500.0","4700.0","5545600.0","900.0","1300.0","0.0","2851500.0","648900.0","86200.0","0.0"
"true","true","true","true","true","false","","4","0.0","4.16064264E8","4.16064264E8","270464.0","4.1396708E8","4.1396708E8","0.0","4.13696616E8","2097184.0","0.0","0.0","Q1","3","0","0","13.0","LAZY","506200.0","223300.0","10200.0","6497600.0","1200.0","1700.0","0.0","3144100.0","866300.0","126600.0","0.0"
"true","true","true","true","true","false","","5","262176.0","4.1896492E8","4.1896492E8","262344.0","4.16867736E8","4.16867736E8","0.0","4.16605392E8","2097184.0","0.0","0.0","Q1","3","0","0","13.0","LAZY","336500.0","298400.0","7100.0","5693000.0","900.0","2000.0","0.0","7601000.0","825900.0","99200.0","0.0"
"true","true","true","true","true","false","","6","262352.0","4.21586632E8","4.21586632E8","262352.0","4.19489448E8","4.19489448E8","0.0","4.19227096E8","2097184.0","0.0","0.0","Q1","3","0","0","13.0","LAZY","266600.0","266000.0","6400.0","6150400.0","1400.0","1800.0","0.0","3131700.0","760900.0","129300.0","0.0"
"true","true","true","true","true","false","","7","0.0","4.2421652E8","4.24478696E8","270352.0","4.22119336E8","4.22119336E8","0.0","4.21848984E8","2097184.0","0.0","0.0","Q1","3","0","0","13.0","LAZY","478600.0","173200.0","5700.0","6735500.0","1000.0","900.0","0.0","2721200.0","697000.0","70200.0","0.0"
"true","true","true","true","true","false","","8","0.0","4.27108408E8","4.27108408E8","0.0","4.24749048E8","4.24749048E8","0.0","4.24749048E8","2097184.0","0.0","0.0","Q1","3","0","0","13.0","LAZY","213400.0","231200.0","11700.0","5107700.0","1200.0","900.0","0.0","3496000.0","740800.0","73400.0","0.0"
"true","true","true","true","true","false","","9","0.0","4.2974628E8","4.2974628E8","0.0","4.27386952E8","4.27386952E8","0.0","4.27386952E8","2359328.0","0.0","0.0","Q1","3","0","0","13.0","LAZY","204200.0","202500.0","5200.0","7336300.0","1100.0","1000.0","0.0","3081400.0","711600.0","97500.0","0.0"
