"correct_backPropagation","correct_emf1st","correct_emf2nd","correct_java1st","correct_java2nd","correct_referenceMapper","factor","iteration","memory_backPropagation","memory_emf1st","memory_emf2nd","memory_fetching","memory_java1st","memory_java2nd","memory_referenceMapper","memory_sqlQuery","memory_syncer","memory_update","memory_update2","query","size_backPropagation","size_mapper","size_model","size_syncer","syncer_type","time_backPropagation","time_emf1st","time_emf2nd","time_fetching","time_java1st","time_java2nd","time_referenceMapper","time_sqlQuery","time_syncer","time_update","time_update2"
"false","false","false","false","false","false","","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0","0","396178","0.0","LAZY","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"false","false","false","false","false","true","","0","0.0","0.0","0.0","2518.2283325195312","0.0","0.0","251.9073944091797","11.579971313476562","0.0","0.0","0.0","REFERENCE_MAPPER","0","1288030","0","0.0","LAZY","0.0","0.0","0.0","10375.205597","0.0","0.0","1036.274036","1781.599955","0.0","0.0","0.0"
"false","false","false","false","false","true","","1","0.0","0.0","0.0","-757.3458099365234","0.0","0.0","251.34906005859375","5.000541687011719","0.0","0.0","0.0","REFERENCE_MAPPER","0","1288030","0","0.0","LAZY","0.0","0.0","0.0","9901.39821","0.0","0.0","762.998755","2066.565668","0.0","0.0","0.0"
"false","false","false","false","false","true","","2","0.0","0.0","0.0","-808.4772033691406","0.0","0.0","241.1312255859375","5.1282958984375","0.0","0.0","0.0","REFERENCE_MAPPER","0","1288030","0","0.0","LAZY","0.0","0.0","0.0","9604.663498","0.0","0.0","521.583497","1979.844273","0.0","0.0","0.0"
"false","false","false","false","false","true","","3","0.0","0.0","0.0","-821.0168838500977","0.0","0.0","240.9744415283203","5.1211090087890625","0.0","0.0","0.0","REFERENCE_MAPPER","0","1288030","0","0.0","LAZY","0.0","0.0","0.0","9789.8398","0.0","0.0","509.394926","2058.889369","0.0","0.0","0.0"
"false","false","false","false","false","true","","4","0.0","0.0","0.0","2479.9261932373047","0.0","0.0","-3293.3777084350586","5.145072937011719","0.0","0.0","0.0","REFERENCE_MAPPER","0","1288030","0","0.0","LAZY","0.0","0.0","0.0","9942.963561","0.0","0.0","826.799254","1940.302923","0.0","0.0","0.0"
"false","false","false","false","false","true","","5","0.0","0.0","0.0","2480.141532897949","0.0","0.0","240.9744415283203","5.274360656738281","0.0","0.0","0.0","REFERENCE_MAPPER","0","1288030","0","0.0","LAZY","0.0","0.0","0.0","9910.065193","0.0","0.0","531.928794","1928.531168","0.0","0.0","0.0"
"false","false","false","false","false","true","","6","0.0","0.0","0.0","-1219.9794998168945","0.0","0.0","240.99404907226562","5.0243377685546875","0.0","0.0","0.0","REFERENCE_MAPPER","0","1288030","0","0.0","LAZY","0.0","0.0","0.0","9790.904362","0.0","0.0","515.615514","2069.121901","0.0","0.0","0.0"
"false","false","false","false","false","true","","7","0.0","0.0","0.0","-826.7478713989258","0.0","0.0","240.9898452758789","5.1450042724609375","0.0","0.0","0.0","REFERENCE_MAPPER","0","1288030","0","0.0","LAZY","0.0","0.0","0.0","10906.777143","0.0","0.0","508.727668","1901.652898","0.0","0.0","0.0"
"false","false","false","false","false","true","","8","0.0","0.0","0.0","-758.4980010986328","0.0","0.0","241.13460540771484","5.024360656738281","0.0","0.0","0.0","REFERENCE_MAPPER","0","1288030","0","0.0","LAZY","0.0","0.0","0.0","10937.554381","0.0","0.0","514.000142","1972.672742","0.0","0.0","0.0"
