"correct_backPropagation","correct_emf1st","correct_emf2nd","correct_java1st","correct_java2nd","correct_referenceMapper","factor","iteration","memory_backPropagation","memory_emf1st","memory_emf2nd","memory_fetching","memory_java1st","memory_java2nd","memory_referenceMapper","memory_sqlQuery","memory_syncer","memory_update","memory_update2","query","size_backPropagation","size_mapper","size_model","size_syncer","syncer_type","time_backPropagation","time_emf1st","time_emf2nd","time_fetching","time_java1st","time_java2nd","time_referenceMapper","time_sqlQuery","time_syncer","time_update","time_update2"
"false","false","false","false","false","false","","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0","0","1392397","0.0","LAZY","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"true","true","true","true","true","false","","0","0.262352","0.5628890991210938","0.0","6.595191955566406","0.0","0.0","0.0","9.653602600097656","64.50503540039062","0.262184","0.0","Q1","3","0","0","15.0","LAZY","2.621596","5.533575","0.010071","51.478801","0.008193","0.004481","0.0","81.079706","10.895147","1.293235","0.0"
"true","true","true","true","true","false","","1","0.0","0.0","0.0","0.25020599365234375","0.0","0.0","0.0","0.0","64.00003051757812","0.0","0.0","Q1","3","0","0","15.0","LAZY","0.311932","0.227804","0.003009","4.704531","0.001287","9.84E-4","0.0","4.947169","3.590042","0.154475","0.0"
"true","true","true","true","true","false","","2","0.262352","0.0","0.0","0.0","0.0","0.0","0.0","0.250030517578125","64.00003051757812","0.0","0.0","Q1","3","0","0","15.0","LAZY","0.295609","0.164556","0.003429","3.961843","9.64E-4","0.001126","0.0","3.955798","4.391702","0.05569","0.0"
"true","true","true","true","true","false","","3","0.0","0.0","0.0","0.2501220703125","0.0","0.0","0.0","0.0","64.00003051757812","0.0","0.0","Q1","3","0","0","15.0","LAZY","0.201882","0.148182","0.002979","3.865974","9.21E-4","9.35E-4","0.0","3.305532","3.826552","0.059214","0.0"
"true","true","true","true","true","false","","4","0.0","0.0","0.0","0.2664031982421875","0.0","0.0","0.0","0.0","64.00003051757812","0.0","0.0","Q1","3","0","0","15.0","LAZY","0.170476","0.148467","0.004194","3.996392","9.2E-4","8.37E-4","0.0","3.750173","3.963132","0.063827","0.0"
"true","true","true","true","true","false","","5","0.262352","0.0","0.0","0.0","0.0","0.0","0.0","0.25008392333984375","64.00003051757812","0.0","0.0","Q1","3","0","0","15.0","LAZY","0.194797","0.332634","0.007181","3.450373","9.05E-4","9.37E-4","0.0","3.309812","4.077001","0.092446","0.0"
"true","true","true","true","true","false","","6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","64.00003051757812","0.0","0.0","Q1","3","0","0","15.0","LAZY","0.21324","0.19108","0.003089","3.506923","9.89E-4","9.46E-4","0.0","3.133139","4.205062","0.060228","0.0"
"true","true","true","true","true","false","","7","0.0","0.0","0.0","0.2578277587890625","0.0","0.0","0.0","0.0","64.00003051757812","0.0","0.0","Q1","3","0","0","15.0","LAZY","0.392817","0.137967","0.002805","3.430222","8.4E-4","8.41E-4","0.0","3.194795","4.135792","0.058692","0.0"
"true","true","true","true","true","false","","8","0.262168","0.0","0.0","0.0","0.0","0.0","0.0","0.2507781982421875","64.00003051757812","0.0","0.0","Q1","3","0","0","15.0","LAZY","0.145978","0.176656","0.002644","3.224734","7.72E-4","8.46E-4","0.0","2.635627","4.09026","0.062104","0.0"
"true","true","true","true","true","false","","9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","64.00003051757812","0.0","0.0","Q1","3","0","0","15.0","LAZY","0.140136","0.153838","0.002593","3.162305","7.72E-4","0.001004","0.0","2.7155","4.345131","0.055834","0.0"
"true","true","true","true","true","false","","10","0.0","0.0","0.0","0.25003814697265625","0.0","0.0","0.0","0.0","64.00003051757812","0.0","0.0","Q1","3","0","0","15.0","LAZY","0.147076","0.155854","0.002642","3.205983","8.49E-4","9.42E-4","0.0","2.648841","4.558914","0.058108","0.0"
