"correct_backPropagation","correct_emf1st","correct_emf2nd","correct_java1st","correct_java2nd","correct_referenceMapper","factor","iteration","memory_backPropagation","memory_emf1st","memory_emf2nd","memory_fetching","memory_java1st","memory_java2nd","memory_referenceMapper","memory_sqlQuery","memory_syncer","memory_update","memory_update2","query","size_backPropagation","size_mapper","size_model","size_syncer","syncer_type","time_backPropagation","time_emf1st","time_emf2nd","time_fetching","time_java1st","time_java2nd","time_referenceMapper","time_sqlQuery","time_syncer","time_update","time_update2"
"false","false","false","false","false","false","","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0","0","2438085","0.0","LAZY","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"true","true","true","true","true","false","","0","0.2622","0.5464553833007812","0.0","6.9674224853515625","0.0","0.0","0.0","10.280685424804688","128.8083267211914","0.0","0.0","Q1","3","0","0","61.0","LAZY","3.168346","5.687998","0.007705","3264.260643","0.009208","0.004021","0.0","3224.351039","14.073366","1.358056","0.0"
"true","true","true","true","true","false","","1","0.0","0.0","0.0","0.250030517578125","0.0","0.0","0.0","0.250030517578125","128.00003051757812","0.0","0.0","Q1","3","0","0","61.0","LAZY","0.357727","0.553957","0.025022","3269.285587","0.001083","9.8E-4","0.0","3234.035147","6.522194","0.093303","0.0"
"true","true","true","true","true","false","","2","0.262232","0.0","0.0","0.25008392333984375","0.0","0.0","0.0","0.25003814697265625","128.00003051757812","0.0","0.0","Q1","3","0","0","61.0","LAZY","0.301341","0.622526","0.003199","3176.715645","0.00115","0.001121","0.0","3213.740114","6.725797","0.080846","0.0"
"true","true","true","true","true","false","","3","0.0","0.0","0.0","0.250030517578125","0.0","0.0","0.0","0.0","128.00003051757812","0.0","0.0","Q1","3","0","0","61.0","LAZY","0.229619","0.554831","0.003209","3173.953094","0.001089","0.00122","0.0","3166.533048","6.678639","0.1036","0.0"
"true","true","true","true","true","false","","4","0.0","0.0","0.0","0.2502593994140625","0.0","0.0","0.0","0.25012969970703125","128.00003051757812","0.0","0.0","Q1","3","0","0","61.0","LAZY","0.203752","0.466967","0.003887","3173.864198","0.001046","0.001058","0.0","3188.688066","6.913382","0.076158","0.0"
"true","true","true","true","true","false","","5","0.0","0.0","0.0","0.250030517578125","0.0","0.0","0.0","0.250030517578125","128.00003051757812","0.0","0.0","Q1","3","0","0","61.0","LAZY","0.292147","0.622434","0.003081","3243.082754","0.001361","0.001453","0.0","3202.361958","32.475416","0.068304","0.0"
"true","true","true","true","true","false","","6","0.0","0.0","0.0","0.25211334228515625","0.0","0.0","0.0","0.0","128.00003051757812","0.0","0.0","Q1","3","0","0","61.0","LAZY","0.256211","0.593426","0.003381","3187.881019","0.001227","0.001442","0.0","3161.48809","64.229337","0.068706","0.0"
"true","true","true","true","true","false","","7","0.0","0.0","0.0","0.25002288818359375","0.0","0.0","0.0","0.2578582763671875","128.00003051757812","0.0","0.0","Q1","3","0","0","61.0","LAZY","0.493538","0.495312","0.00312","3202.402576","0.001004","0.001232","0.0","3144.74428","62.968219","0.075626","0.0"
"true","true","true","true","true","false","","8","0.0","0.0","0.0","0.25006866455078125","0.0","0.0","0.0","0.25006866455078125","128.00003051757812","0.0","0.0","Q1","3","0","0","61.0","LAZY","0.230105","0.464432","0.003211","3188.809516","0.001278","0.001145","0.0","3170.782816","62.393655","0.079622","0.0"
