"correct_backPropagation","correct_emf1st","correct_emf2nd","correct_java1st","correct_java2nd","correct_referenceMapper","factor","iteration","memory_backPropagation","memory_emf1st","memory_emf2nd","memory_fetching","memory_java1st","memory_java2nd","memory_referenceMapper","memory_sqlQuery","memory_syncer","memory_update","memory_update2","query","size_backPropagation","size_mapper","size_model","size_syncer","syncer_type","time_backPropagation","time_emf1st","time_emf2nd","time_fetching","time_java1st","time_java2nd","time_referenceMapper","time_sqlQuery","time_syncer","time_update","time_update2"
"false","false","false","false","false","false","","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0","0","230287","0.0","LAZY","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"true","true","true","true","true","false","","0","0.262672","0.5036163330078125","0.0","6.627006530761719","0.0","0.0","0.0","9.815071105957031","8.500419616699219","0.0","0.0","Q1","3","0","0","9.0","LAZY","2.345908","5.274818","0.005935","244.501759","0.007932","0.003525","0.0","309.07861","7.980651","0.953092","0.0"
"true","true","true","true","true","false","","1","0.0","0.0","0.0","0.2500152587890625","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.344775","0.18253","0.003632","205.023149","0.001024","0.001147","0.0","203.443858","0.451521","0.076279","0.0"
"true","true","true","true","true","false","","2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2500457763671875","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.290997","0.203209","0.005134","207.662077","9.11E-4","0.001201","0.0","202.039174","0.444635","0.075382","0.0"
"true","true","true","true","true","false","","3","0.262352","0.0","0.0","0.0","0.0","0.0","0.0","0.25002288818359375","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.273413","0.195285","0.003857","202.14692","9.39E-4","0.001145","0.0","211.188354","0.470458","0.066995","0.0"
"true","true","true","true","true","false","","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.245206","0.158581","0.003076","211.979182","9.26E-4","8.19E-4","0.0","240.133336","0.485779","0.071559","0.0"
"true","true","true","true","true","false","","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.247487","0.18695","0.00352","220.371849","0.001101","9.07E-4","0.0","209.819407","0.460142","0.082564","0.0"
"true","true","true","true","true","false","","6","0.0","0.0","0.0","0.25003814697265625","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.169566","0.198178","0.002933","207.330049","9.63E-4","9.47E-4","0.0","221.675481","0.463449","0.073391","0.0"
"true","true","true","true","true","false","","7","0.0","0.0","0.0","0.25786590576171875","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.474393","0.154266","0.002674","208.256814","0.001168","9.94E-4","0.0","218.922163","0.457957","0.089828","0.0"
"true","true","true","true","true","false","","8","0.0","0.0","0.0","0.25006866455078125","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.205417","0.149616","0.004501","201.505159","0.001428","0.001203","0.0","201.264514","0.433358","0.067346","0.0"
"true","true","true","true","true","false","","9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.25002288818359375","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.182811","0.199819","0.003129","202.435032","8.87E-4","0.001399","0.0","201.155602","0.473149","0.091949","0.0"
"true","true","true","true","true","false","","10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.25003814697265625","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.17513","0.185001","0.002864","204.10026","9.63E-4","8.28E-4","0.0","201.430722","0.414663","0.091173","0.0"
"true","true","true","true","true","false","","11","0.262352","0.0","0.0","0.0","0.0","0.0","0.0","0.25002288818359375","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.177011","0.159558","0.002452","201.294897","0.001122","8.94E-4","0.0","200.138217","0.447441","0.073274","0.0"
"true","true","true","true","true","false","","12","0.262232","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.177992","0.156698","0.010948","210.469078","8.45E-4","8.15E-4","0.0","201.958089","0.43327","0.072503","0.0"
"true","true","true","true","true","false","","13","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.139321","0.143489","0.002504","201.347018","7.86E-4","8.13E-4","0.0","201.27967","0.430104","0.072322","0.0"
"true","true","true","true","true","false","","14","0.0","0.0","0.0","0.25003814697265625","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.158114","0.153781","0.002084","201.332468","0.001994","8.92E-4","0.0","203.635475","0.488494","0.071789","0.0"
"true","true","true","true","true","false","","15","0.0","0.0","0.0","0.2578277587890625","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.820804","0.201172","0.002165","202.693706","8.62E-4","5.42E-4","0.0","203.961679","0.447239","0.070095","0.0"
"true","true","true","true","true","false","","16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2500762939453125","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.183601","0.222495","0.002258","210.537875","6.52E-4","6.66E-4","0.0","200.264109","0.441335","0.078379","0.0"
"true","true","true","true","true","false","","17","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2736358642578125","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.137554","0.183588","0.002083","204.549619","7.64E-4","9.11E-4","0.0","200.81257","0.443473","0.076363","0.0"
"true","true","true","true","true","false","","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2656402587890625","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.1415","0.15227","0.002478","202.240457","8.66E-4","6.17E-4","0.0","212.911493","0.454718","0.066684","0.0"
"true","true","true","true","true","false","","19","0.262184","0.0","0.0","0.0","0.0","0.0","0.0","0.25002288818359375","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.143008","0.132665","0.002464","215.862799","9.21E-4","6.03E-4","0.0","212.339017","0.448618","0.084574","0.0"
"true","true","true","true","true","false","","20","0.262176","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.136197","0.194755","0.002078","203.576931","7.53E-4","0.011226","0.0","205.285572","0.437224","0.070603","0.0"
"true","true","true","true","true","false","","21","0.0","0.0","0.0","0.25420379638671875","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.149027","0.215099","0.00232","213.180736","6.58E-4","0.001037","0.0","213.567555","0.452878","0.069464","0.0"
"true","true","true","true","true","false","","22","0.0","0.0","0.0","0.27767181396484375","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.126426","0.118812","0.002425","203.095822","9.24E-4","5.98E-4","0.0","200.37771","0.441062","0.079923","0.0"
"true","true","true","true","true","false","","23","0.0","0.0","0.0","0.265716552734375","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.142331","0.145524","0.002477","209.739609","9.32E-4","0.011446","0.0","205.070287","0.438725","0.07276","0.0"
"true","true","true","true","true","false","","24","0.0","0.0","0.0","0.2509918212890625","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.13062","0.239329","0.002265","203.63839","8.06E-4","7.09E-4","0.0","206.959003","0.42933","0.08028","0.0"
"true","true","true","true","true","false","","25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.250030517578125","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.14947","0.191113","0.002392","201.643006","9.17E-4","7.38E-4","0.0","201.06927","0.554875","0.082628","0.0"
"true","true","true","true","true","false","","26","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.25785064697265625","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.184468","0.179642","0.002088","201.934387","9.63E-4","6.86E-4","0.0","202.385313","0.435347","0.070479","0.0"
"true","true","true","true","true","false","","27","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2735595703125","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.14445","0.143346","0.002171","201.171295","8.64E-4","6.45E-4","0.0","209.154748","0.429512","0.070822","0.0"
"true","true","true","true","true","false","","28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.27349090576171875","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.134715","0.128362","0.002989","202.737075","8.61E-4","0.004371","0.0","201.095424","0.432763","0.066714","0.0"
"true","true","true","true","true","false","","29","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.273468017578125","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.163094","0.14396","0.003322","207.78281","0.001517","7.49E-4","0.0","203.386023","0.500674","0.075106","0.0"
"true","true","true","true","true","false","","30","0.262232","0.0","0.0","0.0","0.0","0.0","0.0","0.2509918212890625","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.13555","0.155048","0.003642","201.387715","8.74E-4","6.3E-4","0.0","213.855979","0.390625","0.090891","0.0"
"true","true","true","true","true","false","","31","0.262168","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.201663","0.134057","0.002639","200.612946","7.76E-4","0.00103","0.0","201.776534","0.416242","0.069351","0.0"
"true","true","true","true","true","false","","32","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.115912","0.138557","0.002133","202.089037","8.48E-4","6.01E-4","0.0","203.250387","0.412287","0.083031","0.0"
"true","true","true","true","true","false","","33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.250030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.133256","0.106798","0.002024","208.645768","6.68E-4","5.79E-4","0.0","199.661993","0.412326","0.075775","0.0"
"true","true","true","true","true","false","","34","0.0","0.0","0.0","0.25002288818359375","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.118756","0.110149","0.002347","206.409906","8.91E-4","5.43E-4","0.0","209.154497","0.41464","0.071176","0.0"
"true","true","true","true","true","false","","35","0.0","0.0","0.0","0.25002288818359375","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.117459","0.117501","0.002428","202.009971","6.49E-4","5.0E-4","0.0","209.273847","0.385818","0.075574","0.0"
"true","true","true","true","true","false","","36","0.0","0.0","0.0","0.25420379638671875","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.169633","0.126722","0.002098","201.883815","7.13E-4","5.76E-4","0.0","201.353061","0.437945","0.070962","0.0"
"true","true","true","true","true","false","","37","0.0","0.0","0.0","0.25006866455078125","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.12748","0.124718","0.001922","201.072823","6.02E-4","6.17E-4","0.0","201.59744","0.404355","0.073121","0.0"
"true","true","true","true","true","false","","38","0.0","0.0","0.0","0.25211334228515625","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.125176","0.132435","0.002185","203.074874","0.001121","6.93E-4","0.0","200.0613","0.448446","0.082812","0.0"
"true","true","true","true","true","false","","39","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.25002288818359375","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.127658","0.099197","0.002258","201.582599","7.58E-4","6.38E-4","0.0","201.82665","0.42548","0.072878","0.0"
"true","true","true","true","true","false","","40","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2503204345703125","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.116709","0.096172","0.002106","205.068253","8.56E-4","5.12E-4","0.0","202.102266","0.412247","0.073907","0.0"
"true","true","true","true","true","false","","41","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2656402587890625","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.115418","0.110457","0.001982","200.688061","8.85E-4","6.48E-4","0.0","202.11296","0.40837","0.083015","0.0"
"true","true","true","true","true","false","","42","0.262176","0.0","0.0","0.0","0.0","0.0","0.0","0.250091552734375","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.152771","0.098097","0.00194","201.872586","0.001129","5.93E-4","0.0","201.014221","0.433135","0.075028","0.0"
"true","true","true","true","true","false","","43","0.262232","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.120985","0.132631","0.002104","203.631472","7.71E-4","5.79E-4","0.0","200.870002","0.408825","0.073127","0.0"
"true","true","true","true","true","false","","44","0.262232","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.117422","0.101542","0.002012","205.058018","8.16E-4","6.15E-4","0.0","207.586451","0.415759","0.075679","0.0"
"true","true","true","true","true","false","","45","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.112224","0.092819","0.002015","208.797282","8.76E-4","5.39E-4","0.0","208.50737","0.402512","0.083578","0.0"
"true","true","true","true","true","false","","46","0.0","0.25002288818359375","0.0","0.0","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.114103","0.094591","0.002075","212.152119","7.79E-4","5.45E-4","0.0","211.169606","0.412061","0.07583","0.0"
"true","true","true","true","true","false","","47","0.0","0.0","0.0","0.250030517578125","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.142828","0.107608","0.002688","202.032256","9.05E-4","6.03E-4","0.0","199.934056","0.448532","0.080653","0.0"
"true","true","true","true","true","false","","48","0.0","0.0","0.0","0.250091552734375","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.123776","0.101633","0.002604","201.558665","6.11E-4","7.32E-4","0.0","201.650649","0.444356","0.071906","0.0"
"true","true","true","true","true","false","","49","0.0","0.0","0.0","0.250091552734375","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.118782","0.0977","0.002749","203.480293","0.001248","5.58E-4","0.0","200.779175","0.436411","0.075386","0.0"
"true","true","true","true","true","false","","50","0.0","0.0","0.0","0.25002288818359375","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.114622","0.079476","0.003197","205.307607","7.32E-4","6.12E-4","0.0","202.278817","0.381458","0.073114","0.0"
"true","true","true","true","true","false","","51","0.0","0.0","0.0","0.27349853515625","0.0","0.0","0.0","0.0","8.000030517578125","0.0","0.0","Q1","3","0","0","9.0","LAZY","0.133168","0.09141","0.003608","206.992652","9.0E-4","0.00131","0.0","200.800743","0.422784","0.07435","0.0"
