"correct_backPropagation","correct_emf1st","correct_emf2nd","correct_java1st","correct_java2nd","correct_referenceMapper","factor","iteration","memory_backPropagation","memory_emf1st","memory_emf2nd","memory_fetching","memory_java1st","memory_java2nd","memory_referenceMapper","memory_sqlQuery","memory_syncer","memory_update","memory_update2","query","size_backPropagation","size_mapper","size_model","size_syncer","syncer_type","time_backPropagation","time_emf1st","time_emf2nd","time_fetching","time_java1st","time_java2nd","time_referenceMapper","time_sqlQuery","time_syncer","time_update","time_update2"
"false","false","false","false","false","false","","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0","0","51488","0.0","LAZY","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"true","true","true","true","true","false","","0","0.262192","0.5001678466796875","0.0","6.938690185546875","0.0","0.0","0.0","10.008987426757812","2.5027847290039062","0.0","0.0","Q1","3","0","0","35.0","LAZY","2.865953","5.863938","0.0073","66.296455","0.007203","0.003164","0.0","97.573687","7.739498","1.109333","0.0"
"true","true","true","true","true","false","","1","0.0","0.0","0.0","0.25003814697265625","0.0","0.0","0.0","0.2656707763671875","2.000030517578125","0.0","0.0","Q1","3","0","0","35.0","LAZY","0.26934","0.347825","0.004209","23.304717","0.001071","0.001502","0.0","21.27394","0.124457","0.072322","0.0"
"true","true","true","true","true","false","","2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.250030517578125","2.000030517578125","0.0","0.0","Q1","3","0","0","35.0","LAZY","0.32054","0.383831","0.005324","23.551144","0.001422","0.002202","0.0","21.114919","0.15306","0.095898","0.0"
"true","true","true","true","true","false","","3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.25002288818359375","2.250030517578125","0.0","0.0","Q1","3","0","0","35.0","LAZY","0.247331","0.296153","0.004901","21.034395","0.001085","0.002234","0.0","19.790549","0.123727","0.072344","0.0"
"true","true","true","true","true","false","","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.25002288818359375","2.250030517578125","0.0","0.0","Q1","3","0","0","35.0","LAZY","0.306674","0.438786","0.007297","24.656236","0.001233","0.001823","0.0","20.391797","0.163302","0.100868","0.0"
"true","true","true","true","true","false","","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.25005340576171875","2.000030517578125","0.0","0.0","Q1","3","0","0","35.0","LAZY","0.250282","0.487758","0.004578","20.08945","0.00116","0.002376","0.0","19.016328","0.143971","0.072227","0.0"
"true","true","true","true","true","false","","6","0.0","0.0","0.0","0.250091552734375","0.0","0.0","0.0","0.0","2.000030517578125","0.0","0.0","Q1","3","0","0","35.0","LAZY","0.203543","0.430323","0.003926","19.617998","0.001179","0.001715","0.0","18.922919","0.132556","0.077845","0.0"
"true","true","true","true","true","false","","7","0.0","0.0","0.0","0.2509918212890625","0.0","0.0","0.0","0.0","2.000030517578125","0.0","0.0","Q1","3","0","0","35.0","LAZY","0.449437","0.292999","0.00509","20.026766","0.00112","0.002251","0.0","19.467125","0.133375","0.070726","0.0"
"true","true","true","true","true","false","","8","0.262232","0.0","0.0","0.2503204345703125","0.0","0.0","0.0","0.0","2.000030517578125","0.0","0.0","Q1","3","0","0","35.0","LAZY","0.206082","0.303569","0.004403","19.356723","0.001325","0.001887","0.0","18.044323","0.141497","0.069173","0.0"
