"correct_backPropagation","correct_emf1st","correct_emf2nd","correct_java1st","correct_java2nd","correct_referenceMapper","factor","iteration","memory_backPropagation","memory_emf1st","memory_emf2nd","memory_fetching","memory_java1st","memory_java2nd","memory_referenceMapper","memory_sqlQuery","memory_syncer","memory_update","memory_update2","query","size_backPropagation","size_mapper","size_model","size_syncer","syncer_type","time_backPropagation","time_emf1st","time_emf2nd","time_fetching","time_java1st","time_java2nd","time_referenceMapper","time_sqlQuery","time_syncer","time_update","time_update2"
"false","false","false","false","false","false","","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0","0","133394","0.0","LAZY","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"false","false","false","false","false","true","","0","0.0","0.0","0.0","669.7791976928711","0.0","0.0","69.50074768066406","-629.9116363525391","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2909.89611","0.0","0.0","417.23354","611.356081","0.0","0.0","0.0"
"false","false","false","false","false","true","","1","0.0","0.0","0.0","648.6542205810547","0.0","0.0","52.78584289550781","1.2501068115234375","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2603.125379","0.0","0.0","187.295563","469.376574","0.0","0.0","0.0"
"false","false","false","false","false","true","","2","0.0","0.0","0.0","647.830940246582","0.0","0.0","51.796546936035156","1.0001220703125","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2575.877587","0.0","0.0","151.524623","464.347017","0.0","0.0","0.0"
"false","false","false","false","false","true","","3","0.0","0.0","0.0","646.5884857177734","0.0","0.0","51.735992431640625","1.0047836303710938","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2564.324469","0.0","0.0","151.694753","435.053237","0.0","0.0","0.0"
"false","false","false","false","false","true","","4","0.0","0.0","0.0","-2625.318344116211","0.0","0.0","51.720916748046875","1.0001144409179688","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2477.828022","0.0","0.0","114.007863","453.585232","0.0","0.0","0.0"
"false","false","false","false","false","true","","5","0.0","0.0","0.0","646.439338684082","0.0","0.0","51.72370147705078","1.2501602172851562","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2457.426698","0.0","0.0","118.013347","437.682906","0.0","0.0","0.0"
"false","false","false","false","false","true","","6","0.0","0.0","0.0","646.5275955200195","0.0","0.0","51.61895751953125","1.2501373291015625","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2446.784395","0.0","0.0","119.927018","445.950752","0.0","0.0","0.0"
"false","false","false","false","false","true","","7","0.0","0.0","0.0","646.5455703735352","0.0","0.0","51.63676452636719","1.2501449584960938","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2445.382219","0.0","0.0","122.254193","429.876296","0.0","0.0","0.0"
"false","false","false","false","false","true","","8","0.0","0.0","0.0","646.5895614624023","0.0","0.0","51.735992431640625","1.0047836303710938","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2451.068916","0.0","0.0","118.718424","444.275872","0.0","0.0","0.0"
"false","false","false","false","false","true","","9","0.0","0.0","0.0","-2834.3038482666016","0.0","0.0","51.622596740722656","1.0047836303710938","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2420.480912","0.0","0.0","113.299149","433.708814","0.0","0.0","0.0"
"false","false","false","false","false","true","","10","0.0","0.0","0.0","646.4774703979492","0.0","0.0","51.63671875","1.2501144409179688","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2473.160198","0.0","0.0","119.591666","430.441766","0.0","0.0","0.0"
"false","false","false","false","false","true","","11","0.0","0.0","0.0","646.5275955200195","0.0","0.0","51.61895751953125","1.2501144409179688","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2456.354754","0.0","0.0","117.77828","457.611099","0.0","0.0","0.0"
"false","false","false","false","false","true","","12","0.0","0.0","0.0","646.5319442749023","0.0","0.0","51.61895751953125","1.2501296997070312","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2460.89325","0.0","0.0","132.390426","438.428624","0.0","0.0","0.0"
"false","false","false","false","false","true","","13","0.0","0.0","0.0","646.5319442749023","0.0","0.0","51.61895751953125","1.500152587890625","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2452.096441","0.0","0.0","120.33138","431.572043","0.0","0.0","0.0"
"false","false","false","false","false","true","","14","0.0","0.0","0.0","-2831.4819107055664","0.0","0.0","51.69702911376953","1.2501296997070312","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2413.189498","0.0","0.0","112.948085","448.009366","0.0","0.0","0.0"
"false","false","false","false","false","true","","15","0.0","0.0","0.0","646.4698638916016","0.0","0.0","51.541282653808594","1.2501602172851562","0.0","0.0","0.0","REFERENCE_MAPPER","0","332987","0","0.0","LAZY","0.0","0.0","0.0","2460.432677","0.0","0.0","122.7552","428.303353","0.0","0.0","0.0"
