"correct_backPropagation","correct_emf1st","correct_emf2nd","correct_java1st","correct_java2nd","correct_referenceMapper","factor","iteration","memory_backPropagation","memory_emf1st","memory_emf2nd","memory_fetching","memory_java1st","memory_java2nd","memory_referenceMapper","memory_sqlQuery","memory_syncer","memory_update","memory_update2","query","size_backPropagation","size_mapper","size_model","size_syncer","syncer_type","time_backPropagation","time_emf1st","time_emf2nd","time_fetching","time_java1st","time_java2nd","time_referenceMapper","time_sqlQuery","time_syncer","time_update","time_update2"
"false","false","false","false","false","false","","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0","0","60437","0.0","LAZY","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"true","true","true","true","true","false","","0","0.263184","0.5045852661132812","0.0","6.6140289306640625","0.0","0.0","0.0","10.006019592285156","2.6315994262695312","0.0","0.0","Q1","3","0","0","13.0","LAZY","2.759383","5.307313","0.005143","76.912425","0.008769","0.003974","0.0","109.400016","8.094607","0.945586","0.0"
"true","true","true","true","true","false","","1","0.262232","0.0","0.0","0.0","0.0","0.0","0.0","0.25008392333984375","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.354952","0.25543","0.003693","29.084577","0.001191","9.33E-4","0.0","26.597878","0.122513","0.0716","0.0"
"true","true","true","true","true","false","","2","0.0","0.0","0.0","0.250030517578125","0.0","0.0","0.0","0.0","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.433258","0.275366","0.00568","30.973698","0.001225","0.001644","0.0","27.615001","0.136425","0.080269","0.0"
"true","true","true","true","true","false","","3","0.262168","0.0","0.0","0.0","0.0","0.0","0.0","0.250091552734375","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.270941","0.254354","0.003964","30.568933","0.001072","0.001365","0.0","29.670992","0.14198","0.076265","0.0"
"true","true","true","true","true","false","","4","0.0","0.0","0.0","0.25002288818359375","0.0","0.0","0.0","0.0","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.257757","0.23573","0.004726","27.267177","0.00122","0.002135","0.0","26.808657","0.140409","0.079609","0.0"
"true","true","true","true","true","false","","5","0.262352","0.0","0.0","0.0","0.0","0.0","0.0","0.25002288818359375","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.256656","0.255637","0.004644","28.853158","0.001464","0.001921","0.0","29.648695","0.127672","0.07539","0.0"
"true","true","true","true","true","false","","6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.279158","0.193602","0.00401","28.207727","0.001194","0.001563","0.0","27.472713","0.149622","0.073627","0.0"
"true","true","true","true","true","false","","7","0.262168","0.0","0.0","0.25002288818359375","0.0","0.0","0.0","0.0","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.504505","0.205814","0.003663","25.902664","0.001131","0.001802","0.0","25.252864","0.125963","0.071225","0.0"
"true","true","true","true","true","false","","8","0.0","0.25003814697265625","0.0","0.0","0.0","0.0","0.0","0.0","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.186503","0.197088","0.004328","27.227812","0.00157","0.001569","0.0","24.907815","0.130392","0.072287","0.0"
"true","true","true","true","true","false","","9","0.0","0.0","0.0","0.2578277587890625","0.0","0.0","0.0","0.0","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.186186","0.1999","0.003261","26.845693","0.00105","0.00132","0.0","26.042762","0.124175","0.071366","0.0"
"true","true","true","true","true","false","","10","0.262176","0.0","0.0","0.0","0.0","0.0","0.0","0.2737884521484375","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.242534","0.199892","0.00435","27.32682","0.001449","0.001145","0.0","24.810602","0.135429","0.076846","0.0"
"true","true","true","true","true","false","","11","0.0","0.0","0.0","0.25002288818359375","0.0","0.0","0.0","0.0","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.214651","0.204732","0.004278","25.799273","9.96E-4","0.001533","0.0","25.58938","0.117915","0.083034","0.0"
"true","true","true","true","true","false","","12","0.262168","0.0","0.0","0.0","0.0","0.0","0.0","0.2500152587890625","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.170351","0.188345","0.004627","25.601896","0.001054","0.002087","0.0","25.235986","0.136162","0.07112","0.0"
"true","true","true","true","true","false","","13","0.0","0.25002288818359375","0.0","0.0","0.0","0.0","0.0","0.0","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.161614","0.186054","0.004354","26.91494","9.57E-4","0.001693","0.0","27.272456","0.129319","0.078012","0.0"
"true","true","true","true","true","false","","14","0.0","0.0","0.0","0.2578277587890625","0.0","0.0","0.0","0.0","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.211872","0.291683","0.00414","27.010773","0.00107","0.001609","0.0","24.32436","0.143179","0.070049","0.0"
"true","true","true","true","true","false","","15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.25003814697265625","2.250030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","1.07182","0.166526","0.003837","28.987902","0.001518","0.001639","0.0","26.566267","0.13555","0.071864","0.0"
"true","true","true","true","true","false","","16","0.262168","0.0","0.0","0.0","0.0","0.0","0.0","0.25006103515625","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.190415","0.214749","0.00393","25.719292","0.001022","0.001398","0.0","26.443543","0.124417","0.071314","0.0"
"true","true","true","true","true","false","","17","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.164485","0.203197","0.004642","26.579835","0.001932","0.001697","0.0","25.070108","0.150678","0.075221","0.0"
"true","true","true","true","true","false","","18","0.0","0.0","0.0","0.27767181396484375","0.0","0.0","0.0","0.0","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.17356","0.218765","0.004591","25.75873","0.001171","0.001749","0.0","27.003897","0.147896","0.082348","0.0"
"true","true","true","true","true","false","","19","0.262352","0.0","0.0","0.0","0.0","0.0","0.0","0.2578277587890625","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.174706","0.247546","0.004677","28.17511","9.99E-4","0.001405","0.0","27.673639","0.144104","0.074373","0.0"
"true","true","true","true","true","false","","20","0.0","0.0","0.0","0.25002288818359375","0.0","0.0","0.0","0.0","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.189843","0.210671","0.005307","26.944535","0.001018","0.001064","0.0","25.298625","0.248339","0.078263","0.0"
"true","true","true","true","true","false","","21","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.25003814697265625","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.169147","0.246209","0.004321","26.650376","0.001053","0.001381","0.0","25.854375","0.123475","0.070359","0.0"
"true","true","true","true","true","false","","22","0.0","0.0","0.0","0.250030517578125","0.0","0.0","0.0","0.0","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.154806","0.152822","0.004308","25.124082","9.63E-4","0.001482","0.0","24.917931","0.123825","0.068983","0.0"
"true","true","true","true","true","false","","23","0.262232","0.0","0.0","0.0","0.0","0.0","0.0","0.25002288818359375","2.000030517578125","0.0","0.0","Q1","3","0","0","13.0","LAZY","0.15906","0.151152","0.003548","24.383478","0.001202","0.00134","0.0","24.016892","0.131903","0.07193","0.0"
