"correct_backPropagation","correct_emf1st","correct_emf2nd","correct_java1st","correct_java2nd","correct_referenceMapper","factor","iteration","memory_backPropagation","memory_emf1st","memory_emf2nd","memory_fetching","memory_java1st","memory_java2nd","memory_referenceMapper","memory_sqlQuery","memory_syncer","memory_update","memory_update2","query","size_backPropagation","size_mapper","size_model","size_syncer","syncer_type","time_backPropagation","time_emf1st","time_emf2nd","time_fetching","time_java1st","time_java2nd","time_referenceMapper","time_sqlQuery","time_syncer","time_update","time_update2"
"false","false","false","false","false","false","","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0","0","2438085","0.0","LAZY","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"false","false","false","false","false","true","","0","0.0","0.0","0.0","4024.1754837036133","0.0","0.0","-696.0414199829102","40.40735626220703","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","113400.114543","0.0","0.0","10365.695355","62059.42208","0.0","0.0","0.0"
"false","false","false","false","false","true","","1","0.0","0.0","0.0","352.5762481689453","0.0","0.0","-850.2171401977539","31.759765625","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","78335.697909","0.0","0.0","10498.470121","61808.41061","0.0","0.0","0.0"
"false","false","false","false","false","true","","2","0.0","0.0","0.0","393.8659133911133","0.0","0.0","172.95652770996094","31.759803771972656","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","80294.960178","0.0","0.0","5705.001967","60576.211297","0.0","0.0","0.0"
"false","false","false","false","false","true","","3","0.0","0.0","0.0","113.14640808105469","0.0","0.0","600.8200988769531","31.75975799560547","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","102823.205066","0.0","0.0","5089.912764","60050.161124","0.0","0.0","0.0"
"false","false","false","false","false","true","","4","0.0","0.0","0.0","1107.298828125","0.0","0.0","617.2707443237305","31.828903198242188","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","97168.089564","0.0","0.0","5683.988324","60610.640034","0.0","0.0","0.0"
"false","false","false","false","false","true","","5","0.0","0.0","0.0","-1254.573745727539","0.0","0.0","755.8791275024414","32.07892608642578","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","123870.274022","0.0","0.0","4875.217585","76064.462304","0.0","0.0","0.0"
"false","false","false","false","false","true","","6","0.0","0.0","0.0","372.5208969116211","0.0","0.0","231.30854034423828","31.70818328857422","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","112300.957375","0.0","0.0","6142.290584","66008.80695","0.0","0.0","0.0"
"false","false","false","false","false","true","","7","0.0","0.0","0.0","-510.19049072265625","0.0","0.0","-810.4920349121094","31.828834533691406","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","111478.187265","0.0","0.0","14431.524538","66848.901707","0.0","0.0","0.0"
"false","false","false","false","false","true","","8","0.0","0.0","0.0","1737.255630493164","0.0","0.0","206.70195770263672","31.759780883789062","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","97779.075322","0.0","0.0","5827.511222","64197.15731","0.0","0.0","0.0"
"false","false","false","false","false","true","","9","0.0","0.0","0.0","-340.4890594482422","0.0","0.0","728.0527496337891","31.759780883789062","0.0","0.0","0.0","REFERENCE_MAPPER","0","9408198","0","0.0","LAZY","0.0","0.0","0.0","119368.220431","0.0","0.0","6269.459966","65063.466352","0.0","0.0","0.0"
