"correct_backPropagation","correct_emf1st","correct_emf2nd","correct_java1st","correct_java2nd","correct_referenceMapper","factor","iteration","memory_backPropagation","memory_emf1st","memory_emf2nd","memory_fetching","memory_java1st","memory_java2nd","memory_referenceMapper","memory_sqlQuery","memory_syncer","memory_update","memory_update2","query","size_backPropagation","size_mapper","size_model","size_syncer","syncer_type","time_backPropagation","time_emf1st","time_emf2nd","time_fetching","time_java1st","time_java2nd","time_referenceMapper","time_sqlQuery","time_syncer","time_update","time_update2"
"false","false","false","false","false","false","","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0","0","727828","0.0","LAZY","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"true","true","true","true","true","false","","0","0.262184","0.5010528564453125","0.0","6.620086669921875","0.0","0.0","0.0","9.827018737792969","32.50132751464844","0.0","0.0","Q1","3","0","0","11.0","LAZY","2.728633","5.563858","0.005636","882.958003","0.010881","0.002942","0.0","882.730806","9.582184","0.944906","0.0"
"true","true","true","true","true","false","","1","0.262184","0.0","0.0","0.0","0.0","0.0","0.0","0.25003814697265625","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.342689","0.263066","0.003884","810.735288","0.001281","0.00116","0.0","843.9668","1.715449","0.07373","0.0"
"true","true","true","true","true","false","","2","0.0","0.0","0.0","0.25002288818359375","0.0","0.0","0.0","0.0","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.257048","0.259363","0.003727","815.395377","0.001101","0.001287","0.0","821.197865","1.579688","0.069652","0.0"
"true","true","true","true","true","false","","3","0.262352","0.0","0.0","0.25211334228515625","0.0","0.0","0.0","0.0","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.343056","0.18711","0.003815","840.589308","0.001158","0.001092","0.0","850.177517","1.606893","0.065427","0.0"
"true","true","true","true","true","false","","4","0.0","0.25002288818359375","0.0","0.0","0.0","0.0","0.0","0.0","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.233729","0.203412","0.003575","858.359413","0.001398","0.001296","0.0","872.850852","1.709041","0.070912","0.0"
"true","true","true","true","true","false","","5","0.0","0.0","0.0","0.25008392333984375","0.0","0.0","0.0","0.0","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.223577","0.178011","0.00383","826.715648","0.001278","0.001238","0.0","811.635723","1.646249","0.071847","0.0"
"true","true","true","true","true","false","","6","0.262352","0.0","0.0","0.0","0.0","0.0","0.0","0.2578582763671875","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.202961","0.197374","0.003702","805.310496","0.001456","0.001383","0.0","818.203013","1.688118","0.072738","0.0"
"true","true","true","true","true","false","","7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.581878","0.159362","0.003391","835.952742","0.001312","0.001286","0.0","818.569603","1.647909","0.078538","0.0"
"true","true","true","true","true","false","","8","0.0","0.0","0.0","0.2656402587890625","0.0","0.0","0.0","0.0","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.214171","0.169265","0.003177","823.795044","0.001306","0.001012","0.0","818.814426","1.492038","0.067971","0.0"
"true","true","true","true","true","false","","9","0.262352","0.0","0.0","0.0","0.0","0.0","0.0","0.26567840576171875","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.194152","0.184875","0.003259","821.080493","0.001219","0.00207","0.0","804.159461","1.676939","0.071791","0.0"
"true","true","true","true","true","false","","10","0.0","0.2501983642578125","0.0","0.0","0.0","0.0","0.0","0.0","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.168071","0.159343","0.003112","824.855621","0.001556","0.001198","0.0","828.523979","1.689281","0.076362","0.0"
"true","true","true","true","true","false","","11","0.0","0.0","0.0","0.2578277587890625","0.0","0.0","0.0","0.0","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.194449","0.18909","0.003085","809.551747","0.001752","0.001202","0.0","812.923771","1.509104","0.066443","0.0"
"true","true","true","true","true","false","","12","0.262352","0.0","0.0","0.0","0.0","0.0","0.0","0.25788116455078125","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.185513","0.178653","0.003187","830.355069","0.001072","0.001759","0.0","821.871234","1.649872","0.066708","0.0"
"true","true","true","true","true","false","","13","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","32.250030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.1989","0.187924","0.003178","810.035115","0.001234","0.00104","0.0","807.609446","1.682726","0.072125","0.0"
"true","true","true","true","true","false","","14","0.0","0.0","0.0","0.2578277587890625","0.0","0.0","0.0","0.0","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.157686","0.189962","0.003021","815.388857","0.001359","0.001313","0.0","813.135398","1.631271","0.068092","0.0"
"true","true","true","true","true","false","","15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2656402587890625","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.826323","0.173009","0.013512","813.410636","0.001208","0.001202","0.0","811.905129","1.575483","0.065383","0.0"
"true","true","true","true","true","false","","16","0.0","0.0","0.0","0.25003814697265625","0.0","0.0","0.0","0.0","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.185262","0.226136","0.002898","805.761227","0.001288","9.67E-4","0.0","815.404776","1.560557","0.068077","0.0"
"true","true","true","true","true","false","","17","0.262232","0.0","0.0","0.0","0.0","0.0","0.0","0.258148193359375","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.213725","0.244431","0.003185","808.063092","0.001443","0.001511","0.0","811.583467","1.580461","0.067257","0.0"
"true","true","true","true","true","false","","18","0.0","0.250030517578125","0.0","0.0","0.0","0.0","0.0","0.0","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.140779","0.153275","0.003543","815.662423","0.001403","0.001369","0.0","815.803206","1.743101","0.069837","0.0"
"true","true","true","true","true","false","","19","0.0","0.0","0.0","0.25020599365234375","0.0","0.0","0.0","0.0","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.141071","0.259691","0.00305","827.407063","0.001652","0.00172","0.0","821.638163","1.705631","0.068767","0.0"
"true","true","true","true","true","false","","20","0.262168","0.0","0.0","0.0","0.0","0.0","0.0","0.2578582763671875","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.162286","0.271913","0.003196","810.164136","0.001197","0.001117","0.0","809.914351","1.521425","0.069841","0.0"
"true","true","true","true","true","false","","21","0.0","0.0","0.0","0.2503204345703125","0.0","0.0","0.0","0.0","32.000030517578125","0.0","0.0","Q1","3","0","0","11.0","LAZY","0.138361","0.137603","0.002208","825.060837","0.00209","0.00182","0.0","813.625218","2.822388","0.064608","0.0"
